Sample	Name	Time Desc	Time	Time Unit	Donor	CNhs	Time Course	Time Course Id	Species	Series
13338-143C8	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day11	15840	mins	 biol_rep1	CNhs13710	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13350-143E2	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day11	15840	mins	 biol_rep2	CNhs13723	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13362-143F5	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day11	15840	mins	 biol_rep3	CNhs13735	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
12632-134F4	H9 Embryoid body cells, melanocytic induction	 day12	17280	mins	 biol_rep1 (H9EB-1 d12)	CNhs12948	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12730-135H3	H9 Embryoid body cells, melanocytic induction	 day12	17280	mins	 biol_rep2 (H9EB-2 d12)	CNhs12830	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12828-137A2	H9 Embryoid body cells, melanocytic induction	 day12	17280	mins	 biol_rep3 (H9EB-3 d12)	CNhs12949	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
13339-143C9	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day12	17280	mins	 biol_rep1	CNhs13711	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13351-143E3	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day12	17280	mins	 biol_rep2	CNhs13724	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13363-143F6	HES3-GFP Embryonic Stem cells, cardiomyocytic induction	 day12	17280	mins	 biol_rep3	CNhs13736	ES to cardiomyocyte	ES_to_cardiomyocyte	Human	In vitro differentiation
13447-144F9	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep1	CNhs13832	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13451-144G4	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep2	CNhs13845	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13455-144G8	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep3	CNhs14058	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13459-144H3	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep1	CNhs13837	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13463-144H7	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep2	CNhs14062	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13467-144I2	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day12	17280	mins	 rep3	CNhs14065	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13427-144D7	iPS differentiation to neuron, control donor C11-CRL2429	 day12	17280	mins	 rep2	CNhs13824	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13423-144D3	iPS differentiation to neuron, control donor C11-CRL2429	 day12	17280	mins	 rep1	CNhs14047	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13431-144E2	iPS differentiation to neuron, control donor C11-CRL2429	 day12	17280	mins	 rep3	CNhs14051	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13435-144E6	iPS differentiation to neuron, control donor C32-CRL1502	 day12	17280	mins	 rep1	CNhs13828	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
13439-144F1	iPS differentiation to neuron, control donor C32-CRL1502	 day12	17280	mins	 rep2	CNhs13841	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
13443-144F5	iPS differentiation to neuron, control donor C32-CRL1502	 day12	17280	mins	 rep3	CNhs14054	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
13274-142E7	mesenchymal stem cells (adipose derived), adipogenic induction	 day12	17280	mins	 biol_rep1	CNhs13628	MSC to adipocyte (human)	MSC_to_adipocyte_(human)	Human	Early response
13275-142E8	mesenchymal stem cells (adipose derived), adipogenic induction	 day12	17280	mins	 biol_rep2	CNhs13629	MSC to adipocyte (human)	MSC_to_adipocyte_(human)	Human	Early response
13276-142E9	mesenchymal stem cells (adipose derived), adipogenic induction	 day12	17280	mins	 biol_rep3	CNhs13630	MSC to adipocyte (human)	MSC_to_adipocyte_(human)	Human	Early response
13504-145D3	Myoblast differentiation to myotubes	 day12	17280	mins	 Duchenne Muscular Dystrophy donor1	CNhs14595	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13513-145E3	Myoblast differentiation to myotubes	 day12	17280	mins	 Duchenne Muscular Dystrophy donor2	CNhs14604	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13522-145F3	Myoblast differentiation to myotubes	 day12	17280	mins	 Duchenne Muscular Dystrophy donor3	CNhs14613	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13477-145A3	Myoblast differentiation to myotubes	 day12	17280	mins	 control donor1	CNhs14566	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13486-145B3	Myoblast differentiation to myotubes	 day12	17280	mins	 control donor2	CNhs14576	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13495-145C3	Myoblast differentiation to myotubes	 day12	17280	mins	 control donor3	CNhs14585	Myoblast to myotube (wt and DMD)	Myoblast_to_myotube_(wt and DMD)	Human	In vitro differentiation
13021-139D6	Adipocyte differentiation	 day12	17280	mins	 donor1	CNhs13336	Preadipocyte to adipocyte	Preadipocyte_to_adipocyte	Human	In vitro differentiation
13024-139D9	Adipocyte differentiation	 day12	17280	mins	 donor2	CNhs13412	Preadipocyte to adipocyte	Preadipocyte_to_adipocyte	Human	In vitro differentiation
13027-139E3	Adipocyte differentiation	 day12	17280	mins	 donor3	CNhs13416	Preadipocyte to adipocyte	Preadipocyte_to_adipocyte	Human	In vitro differentiation
13030-139E6	Adipocyte differentiation	 day12	17280	mins	 donor4	CNhs13419	Preadipocyte to adipocyte	Preadipocyte_to_adipocyte	Human	In vitro differentiation
13277-142F1	mesenchymal stem cells (adipose derived), adipogenic induction	 day14	20160	mins	 biol_rep1	CNhs13338	MSC to adipocyte (human)	MSC_to_adipocyte_(human)	Human	Early response
13279-142F3	mesenchymal stem cells (adipose derived), adipogenic induction	 day14	20160	mins	 biol_rep3	CNhs13632	MSC to adipocyte (human)	MSC_to_adipocyte_(human)	Human	Early response
12677-135B4	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day14	20160	mins	 biol_rep1 (A1 T15)	CNhs12396	Saos calcification	Saos_calcification	Human	Early response
12775-136D3	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day14	20160	mins	 biol_rep2 (A2 T15)	CNhs12953	Saos calcification	Saos_calcification	Human	Early response
12873-137F2	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day14	20160	mins	 biol_rep3 (A3 T15)	CNhs12890	Saos calcification	Saos_calcification	Human	Early response
12633-134F5	H9 Embryoid body cells, melanocytic induction	 day15	21600	mins	 biol_rep1 (H9EB-1 d15)	CNhs12898	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12731-135H4	H9 Embryoid body cells, melanocytic induction	 day15	21600	mins	 biol_rep2 (H9EB-2 d15)	CNhs12831	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12829-137A3	H9 Embryoid body cells, melanocytic induction	 day15	21600	mins	 biol_rep3 (H9EB-3 d15)	CNhs12912	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12634-134F6	H9 Embryoid body cells, melanocytic induction	 day18	25920	mins	 biol_rep1 (H9EB-1 d18)	CNhs12899	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12732-135H5	H9 Embryoid body cells, melanocytic induction	 day18	25920	mins	 biol_rep2 (H9EB-2 d18)	CNhs12832	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12830-137A4	H9 Embryoid body cells, melanocytic induction	 day18	25920	mins	 biol_rep3 (H9EB-3 d18)	CNhs12914	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
13448-144G1	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep1	CNhs13833	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13452-144G5	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep2	CNhs13846	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13456-144G9	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep3	CNhs14059	Human iPS to neuron (Down's syndrome) 1	Human_iPS_to_neuron_(Down's syndrome)_1	Human	In vitro differentiation
13460-144H4	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep1	CNhs13838	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13464-144H8	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep2	CNhs13922	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13468-144I3	iPS differentiation to neuron, down-syndrome donor C18-CCL54	 day18	25920	mins	 rep3	CNhs14066	Human iPS to neuron (Down's syndrome) 2	Human_iPS_to_neuron_(Down's syndrome)_2	Human	In vitro differentiation
13428-144D8	iPS differentiation to neuron, control donor C11-CRL2429	 day18	25920	mins	 rep2	CNhs13825	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13424-144D4	iPS differentiation to neuron, control donor C11-CRL2429	 day18	25920	mins	 rep1	CNhs13916	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13432-144E3	iPS differentiation to neuron, control donor C11-CRL2429	 day18	25920	mins	 rep3	CNhs13917	Human iPS to neuron (wt) 1	Human_iPS_to_neuron_(wt)_1	Human	In vitro differentiation
13436-144E7	iPS differentiation to neuron, control donor C32-CRL1502	 day18	25920	mins	 rep1	CNhs13829	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
13440-144F2	iPS differentiation to neuron, control donor C32-CRL1502	 day18	25920	mins	 rep2	CNhs13842	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
13444-144F6	iPS differentiation to neuron, control donor C32-CRL1502	 day18	25920	mins	 rep3	CNhs14055	Human iPS to neuron (wt) 2	Human_iPS_to_neuron_(wt)_2	Human	In vitro differentiation
12635-134F7	H9 Embryoid body cells, melanocytic induction	 day21	30240	mins	 biol_rep1 (H9EB-1 d21)	CNhs12900	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12733-135H6	H9 Embryoid body cells, melanocytic induction	 day21	30240	mins	 biol_rep2 (H9EB-2 d21)	CNhs12833	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12831-137A5	H9 Embryoid body cells, melanocytic induction	 day21	30240	mins	 biol_rep3 (H9EB-3 d21)	CNhs12915	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12678-135B5	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day21	30240	mins	 biol_rep1 (A1 T16)	CNhs12397	Saos calcification	Saos_calcification	Human	Early response
12776-136D4	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day21	30240	mins	 biol_rep2 (A2 T16)	CNhs12875	Saos calcification	Saos_calcification	Human	Early response
12874-137F3	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day21	30240	mins	 biol_rep3 (A3 T16)	CNhs12891	Saos calcification	Saos_calcification	Human	Early response
12636-134F8	H9 Embryoid body cells, melanocytic induction	 day24	34560	mins	 biol_rep1 (H9EB-1 d24)	CNhs12901	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12734-135H7	H9 Embryoid body cells, melanocytic induction	 day24	34560	mins	 biol_rep2 (H9EB-2 d24)	CNhs12834	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12832-137A6	H9 Embryoid body cells, melanocytic induction	 day24	34560	mins	 biol_rep3 (H9EB-3 d24)	CNhs12916	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12637-134F9	H9 Embryoid body cells, melanocytic induction	 day27	38880	mins	 biol_rep1 (H9EB-1 d27)	CNhs12902	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12735-135H8	H9 Embryoid body cells, melanocytic induction	 day27	38880	mins	 biol_rep2 (H9EB-2 d27)	CNhs12835	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12833-137A7	H9 Embryoid body cells, melanocytic induction	 day27	38880	mins	 biol_rep3 (H9EB-3 d27)	CNhs12917	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12679-135B6	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day28	40320	mins	 biol_rep1 (A1 T17)	CNhs11919	Saos calcification	Saos_calcification	Human	Early response
12777-136D5	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day28	40320	mins	 biol_rep2 (A2 T17)	CNhs12876	Saos calcification	Saos_calcification	Human	Early response
12875-137F4	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification	 day28	40320	mins	 biol_rep3 (A3 T17)	CNhs12892	Saos calcification	Saos_calcification	Human	Early response
12638-134G1	H9 Embryoid body cells, melanocytic induction	 day30	43200	mins	 biol_rep1 (H9EB-1 d30)	CNhs12903	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12736-135H9	H9 Embryoid body cells, melanocytic induction	 day30	43200	mins	 biol_rep2 (H9EB-2 d30)	CNhs12836	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12834-137A8	H9 Embryoid body cells, melanocytic induction	 day30	43200	mins	 biol_rep3 (H9EB-3 d30)	CNhs12918	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12639-134G2	H9 Embryoid body cells, melanocytic induction	 day34	48960	mins	 biol_rep1 (H9EB-1 d34)	CNhs12904	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12737-135I1	H9 Embryoid body cells, melanocytic induction	 day34	48960	mins	 biol_rep2 (H9EB-2 d34)	CNhs12906	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12835-137A9	H9 Embryoid body cells, melanocytic induction	 day34	48960	mins	 biol_rep3 (H9EB-3 d34)	CNhs12919	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12640-134G3	H9 Embryoid body cells, melanocytic induction	 day41	59040	mins	 biol_rep1 (H9EB-1 d41)	CNhs12905	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12738-135I2	H9 Embryoid body cells, melanocytic induction	 day41	59040	mins	 biol_rep2 (H9EB-2 d41)	CNhs12907	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
12836-137B1	H9 Embryoid body cells, melanocytic induction	 day41	59040	mins	 biol_rep3 (H9EB-3 d41)	CNhs12950	Embryoid body to melanocyte	Embryoid_body_to_melanocyte	Human	In vitro differentiation
10114-102E6	cerebellum	E11	-12960	days	 biol_rep1 (E11R1)	CNhs12956	Cerebellum development	Cerebellum_development	Mouse	Development
10126-102F9	cerebellum	E11	-12960	days	 biol_rep2 (E11R2)	CNhs13002	Cerebellum development	Cerebellum_development	Mouse	Development
10138-102H3	cerebellum	E11	-12960	days	 biol_rep3 (E11R3)	CNhs13014	Cerebellum development	Cerebellum_development	Mouse	Development
10115-102E7	cerebellum	E12	-11520	days	 biol_rep1 (E12R1)	CNhs12957	Cerebellum development	Cerebellum_development	Mouse	Development
10127-102G1	cerebellum	E12	-11520	days	 biol_rep2 (E12R2)	CNhs13003	Cerebellum development	Cerebellum_development	Mouse	Development
10139-102H4	cerebellum	E12	-11520	days	 biol_rep3 (E12R3)	CNhs13015	Cerebellum development	Cerebellum_development	Mouse	Development
10116-102E8	cerebellum	E13	-10080	days	 biol_rep1 (E13R1)	CNhs12958	Cerebellum development	Cerebellum_development	Mouse	Development
10128-102G2	cerebellum	E13	-10080	days	 biol_rep2 (E13R2)	CNhs13004	Cerebellum development	Cerebellum_development	Mouse	Development
10140-102H5	cerebellum	E13	-10080	days	 biol_rep3 (E13R3)	CNhs13016	Cerebellum development	Cerebellum_development	Mouse	Development
10117-102E9	cerebellum	E14	-8640	days	 biol_rep1 (E14R1)	CNhs12960	Cerebellum development	Cerebellum_development	Mouse	Development
10129-102G3	cerebellum	E14	-8640	days	 biol_rep2 (E14R2)	CNhs13005	Cerebellum development	Cerebellum_development	Mouse	Development
10141-102H6	cerebellum	E14	-8640	days	 biol_rep3 (E14R3)	CNhs13017	Cerebellum development	Cerebellum_development	Mouse	Development
10118-102F1	cerebellum	E15	-7200	days	 biol_rep1 (E15R1)	CNhs12961	Cerebellum development	Cerebellum_development	Mouse	Development
10130-102G4	cerebellum	E15	-7200	days	 biol_rep2 (E15R2)	CNhs13006	Cerebellum development	Cerebellum_development	Mouse	Development
10142-102H7	cerebellum	E15	-7200	days	 biol_rep3 (E15R3)	CNhs13018	Cerebellum development	Cerebellum_development	Mouse	Development
10119-102F2	cerebellum	E16	-5760	days	 biol_rep1 (E16R1)	CNhs13000	Cerebellum development	Cerebellum_development	Mouse	Development
10131-102G5	cerebellum	E16	-5760	days	 biol_rep2 (E16R2)	CNhs13007	Cerebellum development	Cerebellum_development	Mouse	Development
10143-102H8	cerebellum	E16	-5760	days	 biol_rep3 (E16R3)	CNhs13019	Cerebellum development	Cerebellum_development	Mouse	Development
10120-102F3	cerebellum	E17	-4320	days	 biol_rep1 (E17R1)	CNhs12818	Cerebellum development	Cerebellum_development	Mouse	Development
10132-102G6	cerebellum	E17	-4320	days	 biol_rep2 (E17R2)	CNhs13008	Cerebellum development	Cerebellum_development	Mouse	Development
10144-102H9	cerebellum	E17	-4320	days	 biol_rep3 (E17R3)	CNhs13020	Cerebellum development	Cerebellum_development	Mouse	Development
10121-102F4	cerebellum	E18	-2880	days	 biol_rep1 (E18R1)	CNhs12962	Cerebellum development	Cerebellum_development	Mouse	Development
10133-102G7	cerebellum	E18	-2880	days	 biol_rep2 (E18R2)	CNhs13009	Cerebellum development	Cerebellum_development	Mouse	Development
10145-102I1	cerebellum	E18	-2880	days	 biol_rep3 (E18R3)	CNhs13021	Cerebellum development	Cerebellum_development	Mouse	Development
